feature_prc,features_elimination_prc,epsilon_factor,dist_functions,accuracy,round_time
0.1,0.2,"[25, 25]","['jm', 'hellinger']",0.298,8.605704
0.1,0.2,"[25, 50]","['jm', 'hellinger']",0.298,8.418493
0.1,0.5,"[10, 100]",jm,0.2973,2.681872
0.1,0.5,"[50, 50]","['wasserstein', 'jm']",0.2963,8.404055
0.1,0.5,"[50, 25]","['wasserstein', 'jm']",0.2963,8.549968
0.1,0.0,"[100, 10]",jm,0.2962,2.343137
0.1,0.2,"[100, 10]",jm,0.2962,2.322334
0.1,0.35,"[10, 100]","['wasserstein', 'hellinger']",0.2961,8.41789
0.1,0.5,"[100, 10]","['jm', 'hellinger']",0.2958,8.428011
0.1,0.5,"[25, 25]","['wasserstein', 'jm']",0.2955,8.256271
0.1,0.5,"[25, 50]","['wasserstein', 'jm']",0.2955,8.205433
0.1,0.5,"[10, 100]","['wasserstein', 'hellinger']",0.295,8.752114
0.1,0.5,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.2948,8.951921
0.1,0.35,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.2947,8.626633
0.1,0.35,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.2945,8.634347
0.1,0.5,"[100, 10]","['wasserstein', 'jm']",0.2945,8.366742
0.1,0.5,"[10, 100]","['wasserstein', 'jm']",0.294,8.322978
0.1,0.35,"[10, 100]",hellinger,0.2938,3.168422
0.1,0.0,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.2937,8.761756
0.1,0.0,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.2937,9.215451
0.1,0.2,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.2937,9.202884
0.1,0.2,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.2937,8.903252
0.1,0.35,"[100, 10]",hellinger,0.2935,3.298675
0.1,0.5,"[10, 100]",hellinger,0.2928,3.207997
0.1,0.0,"[50, 25]","['jm', 'hellinger']",0.292,8.655623
0.1,0.2,"[50, 25]","['jm', 'hellinger']",0.292,8.394399
0.1,0.0,"[100, 10]","['jm', 'hellinger']",0.291,8.664647
0.1,0.2,"[100, 10]","['jm', 'hellinger']",0.291,8.611311
0.1,0.35,"[50, 50]","['jm', 'hellinger']",0.2909,8.214248
0.1,0.35,"[25, 50]","['jm', 'hellinger']",0.2907,8.533567
0.1,0.35,"[25, 25]","['jm', 'hellinger']",0.29,8.587477
0.1,0.5,"[50, 50]","['jm', 'hellinger']",0.29,8.742505
0.1,0.5,"[50, 25]","['jm', 'hellinger']",0.29,9.14765
0.1,0.0,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.2898,8.857491
0.1,0.2,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.2898,8.711111
0.1,0.35,"[50, 25]","['jm', 'hellinger']",0.2896,8.133202
0.1,0.0,"[10, 100]","['wasserstein', 'jm']",0.2893,8.255068
0.1,0.2,"[10, 100]","['wasserstein', 'jm']",0.2893,8.186739
0.1,0.35,"[25, 25]",wasserstein,0.2892,2.604351
0.1,0.35,"[10, 100]",wasserstein,0.2892,2.535772
0.1,0.35,"[25, 50]",wasserstein,0.2892,2.467443
0.1,0.5,"[100, 10]","['wasserstein', 'hellinger']",0.2892,8.966823
0.1,0.5,"[25, 25]","['wasserstein', 'hellinger']",0.289,8.63167
0.1,0.5,"[25, 50]","['wasserstein', 'hellinger']",0.289,8.602826
0.1,0.0,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.2886,8.612074
0.1,0.2,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.2886,8.82388
0.1,0.35,"[100, 10]","['jm', 'hellinger']",0.2886,8.566796
0.1,0.0,"[50, 50]","['jm', 'hellinger']",0.2884,8.706135
0.1,0.2,"[50, 50]","['jm', 'hellinger']",0.2884,8.572888
0.1,0.0,"[100, 10]",hellinger,0.2882,2.885054
0.1,0.2,"[100, 10]",hellinger,0.2882,2.936487
0.1,0.0,"[25, 25]","['wasserstein', 'jm']",0.2881,8.48653
0.1,0.0,"[50, 50]","['wasserstein', 'jm']",0.2881,8.211967
0.1,0.0,"[25, 50]","['wasserstein', 'jm']",0.2881,8.374684
0.1,0.0,"[50, 25]","['wasserstein', 'jm']",0.2881,8.139587
0.1,0.2,"[25, 25]","['wasserstein', 'jm']",0.2881,8.293369
0.1,0.2,"[50, 50]","['wasserstein', 'jm']",0.2881,8.375858
0.1,0.2,"[25, 50]","['wasserstein', 'jm']",0.2881,8.210739
0.1,0.2,"[50, 25]","['wasserstein', 'jm']",0.2881,8.198358
0.1,0.35,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.288,8.810215
0.1,0.35,"[100, 10]",wasserstein,0.2878,2.725337
0.1,0.35,"[50, 50]",wasserstein,0.2878,2.491147
0.1,0.35,"[50, 25]",wasserstein,0.2878,2.63146
0.1,0.5,"[50, 50]",hellinger,0.2873,3.276938
0.1,0.5,"[50, 25]",hellinger,0.2873,3.337797
0.1,0.5,"[50, 50]","['wasserstein', 'hellinger']",0.2872,8.831001
0.1,0.5,"[50, 25]","['wasserstein', 'hellinger']",0.2872,9.174669
0.1,0.0,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.2868,8.681812
0.1,0.2,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.2868,8.619279
0.1,0.5,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.2868,8.750678
0.1,0.5,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.2859,8.815519
0.1,0.0,"[100, 10]","['wasserstein', 'jm']",0.2855,8.237866
0.1,0.2,"[100, 10]","['wasserstein', 'jm']",0.2855,8.245376
0.1,0.0,"[50, 25]","['wasserstein', 'hellinger']",0.2847,8.253261
0.1,0.2,"[50, 25]","['wasserstein', 'hellinger']",0.2847,8.2496
0.1,0.5,"[100, 10]",hellinger,0.2841,3.236295
0.1,0.0,"[10, 100]","['wasserstein', 'hellinger']",0.2836,8.238008
0.1,0.2,"[10, 100]","['wasserstein', 'hellinger']",0.2836,8.378011
0.1,0.5,"[25, 25]",hellinger,0.2831,3.17332
0.1,0.5,"[25, 50]",hellinger,0.2831,3.051108
0.1,0.5,"[25, 25]","['jm', 'hellinger']",0.283,8.504465
0.1,0.5,"[25, 50]","['jm', 'hellinger']",0.283,8.430466
0.1,0.0,"[50, 50]","['wasserstein', 'hellinger']",0.2828,8.326332
0.1,0.2,"[50, 50]","['wasserstein', 'hellinger']",0.2828,8.366217
0.1,0.0,"[10, 100]","['jm', 'hellinger']",0.2807,8.433853
0.1,0.2,"[10, 100]","['jm', 'hellinger']",0.2807,8.363131
0.1,0.35,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.2804,8.57244
0.1,0.0,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.2801,8.854827
0.1,0.2,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.2801,8.903696
0.1,0.0,"[25, 25]","['wasserstein', 'hellinger']",0.2794,8.381223
0.1,0.0,"[25, 50]","['wasserstein', 'hellinger']",0.2794,8.404971
0.1,0.2,"[25, 25]","['wasserstein', 'hellinger']",0.2794,8.359586
0.1,0.2,"[25, 50]","['wasserstein', 'hellinger']",0.2794,8.229734
0.1,0.0,"[50, 50]",hellinger,0.2789,2.858682
0.1,0.0,"[50, 25]",hellinger,0.2789,2.657626
0.1,0.2,"[50, 50]",hellinger,0.2789,2.915281
0.1,0.2,"[50, 25]",hellinger,0.2789,2.752168
0.1,0.0,"[25, 25]",hellinger,0.2782,2.890164
0.1,0.0,"[25, 50]",hellinger,0.2782,2.999404
0.1,0.2,"[25, 25]",hellinger,0.2782,2.902404
0.1,0.2,"[25, 50]",hellinger,0.2782,2.888191
0.1,0.35,"[10, 100]","['jm', 'hellinger']",0.2781,8.138682
0.1,0.0,"[25, 25]",wasserstein,0.2766,2.385402
0.1,0.0,"[100, 10]",wasserstein,0.2766,2.391341
0.1,0.0,"[50, 50]",wasserstein,0.2766,2.618001
0.1,0.0,"[25, 50]",wasserstein,0.2766,2.499057
0.1,0.0,"[50, 25]",wasserstein,0.2766,2.361784
0.1,0.2,"[25, 25]",wasserstein,0.2766,2.386486
0.1,0.2,"[100, 10]",wasserstein,0.2766,2.391859
0.1,0.2,"[50, 50]",wasserstein,0.2766,2.602678
0.1,0.2,"[25, 50]",wasserstein,0.2766,2.395952
0.1,0.2,"[50, 25]",wasserstein,0.2766,2.437381
0.1,0.0,"[10, 100]",wasserstein,0.2755,2.319195
0.1,0.2,"[10, 100]",wasserstein,0.2755,2.721592
0.1,0.0,"[100, 10]","['wasserstein', 'hellinger']",0.2753,8.497713
0.1,0.2,"[100, 10]","['wasserstein', 'hellinger']",0.2753,8.473266
0.1,0.5,"[100, 10]",wasserstein,0.2734,2.535909
0.1,0.5,"[25, 25]",wasserstein,0.273,2.540419
0.1,0.5,"[50, 50]",wasserstein,0.273,2.475936
0.1,0.5,"[10, 100]",wasserstein,0.273,2.512375
0.1,0.5,"[25, 50]",wasserstein,0.273,2.459021
0.1,0.5,"[50, 25]",wasserstein,0.273,2.542584
0.1,0.5,"[10, 100]","['jm', 'hellinger']",0.2718,8.522169
0.1,0.0,"[10, 100]",hellinger,0.2717,2.745527
0.1,0.2,"[10, 100]",hellinger,0.2717,2.725503
0.2,0.0,"[10, 100]",wasserstein,0.3393,3.388377
0.2,0.2,"[10, 100]",wasserstein,0.3393,4.28208
0.2,0.35,"[10, 100]",wasserstein,0.3393,3.165253
0.2,0.0,"[25, 25]",wasserstein,0.3382,3.116082
0.2,0.0,"[50, 50]",wasserstein,0.3382,4.434837
0.2,0.0,"[25, 50]",wasserstein,0.3382,3.60292
0.2,0.0,"[50, 25]",wasserstein,0.3382,3.157939
0.2,0.2,"[25, 25]",wasserstein,0.3382,3.75006
0.2,0.2,"[50, 50]",wasserstein,0.3382,3.615194
0.2,0.2,"[25, 50]",wasserstein,0.3382,3.317647
0.2,0.2,"[50, 25]",wasserstein,0.3382,3.885921
0.2,0.35,"[25, 25]",wasserstein,0.3382,3.103267
0.2,0.35,"[50, 50]",wasserstein,0.3382,3.129563
0.2,0.35,"[25, 50]",wasserstein,0.3382,3.669777
0.2,0.35,"[50, 25]",wasserstein,0.3382,4.126742
0.2,0.0,"[100, 10]",wasserstein,0.3377,3.660239
0.2,0.2,"[100, 10]",wasserstein,0.3377,3.098011
0.2,0.35,"[100, 10]",wasserstein,0.3377,3.11023
0.2,0.5,"[10, 100]",wasserstein,0.3373,3.183282
0.2,0.5,"[25, 25]",wasserstein,0.3371,3.320655
0.2,0.5,"[100, 10]",wasserstein,0.3371,3.421136
0.2,0.5,"[50, 50]",wasserstein,0.3371,3.193368
0.2,0.5,"[25, 50]",wasserstein,0.3371,3.180849
0.2,0.5,"[50, 25]",wasserstein,0.3371,3.224944
0.2,0.5,"[100, 10]",hellinger,0.3298,3.77328
0.2,0.5,"[10, 100]",hellinger,0.3253,3.324012
0.2,0.5,"[100, 10]","['wasserstein', 'hellinger']",0.3252,9.150965
0.2,0.5,"[25, 25]",hellinger,0.3223,3.414276
0.2,0.5,"[25, 50]",hellinger,0.3223,3.340634
0.2,0.5,"[10, 100]",jm,0.3211,2.99452
0.2,0.5,"[50, 50]",hellinger,0.3202,3.329025
0.2,0.5,"[50, 25]",hellinger,0.3202,3.405986
0.2,0.5,"[50, 50]",jm,0.3196,3.027878
0.2,0.5,"[50, 25]",jm,0.3196,3.058836
0.2,0.0,"[10, 100]","['wasserstein', 'jm']",0.3192,9.010303
0.2,0.2,"[10, 100]","['wasserstein', 'jm']",0.3192,9.514079
0.2,0.35,"[10, 100]","['wasserstein', 'jm']",0.3192,8.974548
0.2,0.5,"[100, 10]",jm,0.3189,3.249865
0.2,0.0,"[50, 50]","['wasserstein', 'jm']",0.318,8.824197
0.2,0.0,"[50, 25]","['wasserstein', 'jm']",0.318,8.973183
0.2,0.2,"[50, 50]","['wasserstein', 'jm']",0.318,9.44787
0.2,0.2,"[50, 25]","['wasserstein', 'jm']",0.318,9.754496
0.2,0.35,"[50, 50]","['wasserstein', 'jm']",0.318,8.795172
0.2,0.35,"[50, 25]","['wasserstein', 'jm']",0.318,8.790444
0.2,0.5,"[25, 25]",jm,0.318,3.038372
0.2,0.5,"[25, 50]",jm,0.318,2.987465
0.2,0.0,"[25, 50]","['wasserstein', 'jm']",0.3177,9.071122
0.2,0.2,"[25, 50]","['wasserstein', 'jm']",0.3177,9.15995
0.2,0.35,"[25, 50]","['wasserstein', 'jm']",0.3177,9.528987
0.2,0.5,"[10, 100]","['wasserstein', 'jm']",0.3176,8.67974
0.2,0.0,"[100, 10]","['wasserstein', 'jm']",0.3175,9.577005
0.2,0.2,"[100, 10]","['wasserstein', 'jm']",0.3175,8.898542
0.2,0.35,"[100, 10]","['wasserstein', 'jm']",0.3175,8.843067
0.2,0.0,"[25, 25]","['wasserstein', 'jm']",0.317,8.916983
0.2,0.2,"[25, 25]","['wasserstein', 'jm']",0.317,9.659733
0.2,0.35,"[25, 25]","['wasserstein', 'jm']",0.317,8.81701
0.2,0.0,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.3159,10.341742
0.2,0.2,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.3159,9.625018
0.2,0.35,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.3159,9.349022
0.2,0.0,"[100, 10]","['wasserstein', 'hellinger']",0.3149,9.810829
0.2,0.2,"[100, 10]","['wasserstein', 'hellinger']",0.3149,9.044113
0.2,0.35,"[100, 10]","['wasserstein', 'hellinger']",0.3149,8.886438
0.2,0.5,"[100, 10]","['jm', 'hellinger']",0.3149,9.375797
0.2,0.5,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.3148,9.061856
0.2,0.0,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.3145,9.334073
0.2,0.2,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.3145,9.926519
0.2,0.35,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.3145,9.123575
0.2,0.5,"[50, 50]","['wasserstein', 'jm']",0.3145,8.746907
0.2,0.5,"[50, 25]","['wasserstein', 'jm']",0.3145,8.8119
0.2,0.5,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.3137,9.244977
0.2,0.0,"[100, 10]",jm,0.3128,3.510279
0.2,0.2,"[100, 10]",jm,0.3128,2.9318
0.2,0.35,"[100, 10]",jm,0.3128,2.993841
0.2,0.0,"[50, 25]","['jm', 'hellinger']",0.3127,9.268978
0.2,0.0,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.3127,9.665793
0.2,0.2,"[50, 25]","['jm', 'hellinger']",0.3127,9.85364
0.2,0.2,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.3127,9.124471
0.2,0.35,"[50, 25]","['jm', 'hellinger']",0.3127,8.898874
0.2,0.35,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.3127,9.228345
0.2,0.0,"[50, 50]",jm,0.3126,3.926444
0.2,0.0,"[50, 25]",jm,0.3126,2.997364
0.2,0.2,"[50, 50]",jm,0.3126,3.45708
0.2,0.2,"[50, 25]",jm,0.3126,3.711929
0.2,0.35,"[50, 50]",jm,0.3126,2.954321
0.2,0.35,"[50, 25]",jm,0.3126,4.186512
0.2,0.5,"[100, 10]","['wasserstein', 'jm']",0.3126,8.913688
0.2,0.0,"[25, 25]",jm,0.3124,2.975175
0.2,0.0,"[25, 50]",jm,0.3124,3.307979
0.2,0.2,"[25, 25]",jm,0.3124,3.587373
0.2,0.2,"[25, 50]",jm,0.3124,3.140058
0.2,0.35,"[25, 25]",jm,0.3124,2.985316
0.2,0.35,"[25, 50]",jm,0.3124,3.468623
0.2,0.5,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.3123,9.280169
0.2,0.5,"[10, 100]","['wasserstein', 'hellinger']",0.3123,8.788008
0.2,0.0,"[50, 50]","['jm', 'hellinger']",0.312,9.149322
0.2,0.0,"[10, 100]",jm,0.312,3.091666
0.2,0.2,"[50, 50]","['jm', 'hellinger']",0.312,9.723309
0.2,0.2,"[10, 100]",jm,0.312,3.968029
0.2,0.35,"[50, 50]","['jm', 'hellinger']",0.312,8.817678
0.2,0.35,"[10, 100]",jm,0.312,3.004108
0.2,0.5,"[50, 25]","['jm', 'hellinger']",0.3118,9.084158
0.2,0.5,"[50, 50]","['jm', 'hellinger']",0.3117,8.963957
0.2,0.5,"[25, 25]","['wasserstein', 'jm']",0.3112,8.827245
0.2,0.5,"[25, 50]","['wasserstein', 'jm']",0.3112,8.673768
0.2,0.0,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.3104,9.568648
0.2,0.2,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.3104,9.241128
0.2,0.35,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.3104,9.542946
0.2,0.0,"[50, 50]",hellinger,0.3098,3.328299
0.2,0.0,"[50, 25]",hellinger,0.3098,3.462636
0.2,0.2,"[50, 50]",hellinger,0.3098,4.003242
0.2,0.2,"[50, 25]",hellinger,0.3098,4.141661
0.2,0.35,"[50, 50]",hellinger,0.3098,3.362026
0.2,0.35,"[50, 25]",hellinger,0.3098,3.355516
0.2,0.5,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.3095,8.994657
0.2,0.0,"[25, 50]","['wasserstein', 'hellinger']",0.3092,9.012251
0.2,0.2,"[25, 50]","['wasserstein', 'hellinger']",0.3092,9.250456
0.2,0.35,"[25, 50]","['wasserstein', 'hellinger']",0.3092,9.471318
0.2,0.0,"[50, 50]","['wasserstein', 'hellinger']",0.3089,8.908327
0.2,0.2,"[50, 50]","['wasserstein', 'hellinger']",0.3089,9.550796
0.2,0.35,"[50, 50]","['wasserstein', 'hellinger']",0.3089,8.797646
0.2,0.0,"[10, 100]","['jm', 'hellinger']",0.3088,9.191096
0.2,0.2,"[10, 100]","['jm', 'hellinger']",0.3088,8.894878
0.2,0.35,"[10, 100]","['jm', 'hellinger']",0.3088,9.19504
0.2,0.5,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.3088,9.256023
0.2,0.0,"[100, 10]","['jm', 'hellinger']",0.3086,9.972389
0.2,0.2,"[100, 10]","['jm', 'hellinger']",0.3086,9.350895
0.2,0.35,"[100, 10]","['jm', 'hellinger']",0.3086,9.117968
0.2,0.0,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.3085,9.210811
0.2,0.2,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.3085,9.698762
0.2,0.35,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.3085,9.9995
0.2,0.0,"[50, 25]","['wasserstein', 'hellinger']",0.3084,9.129824
0.2,0.2,"[50, 25]","['wasserstein', 'hellinger']",0.3084,9.86695
0.2,0.35,"[50, 25]","['wasserstein', 'hellinger']",0.3084,8.839791
0.2,0.5,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.3082,9.191874
0.2,0.0,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.3078,9.423122
0.2,0.2,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.3078,10.206104
0.2,0.35,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.3078,9.143439
0.2,0.0,"[25, 25]",hellinger,0.3073,3.345255
0.2,0.0,"[25, 25]","['jm', 'hellinger']",0.3073,9.236159
0.2,0.0,"[25, 50]",hellinger,0.3073,3.609161
0.2,0.2,"[25, 25]",hellinger,0.3073,3.987547
0.2,0.2,"[25, 25]","['jm', 'hellinger']",0.3073,9.689326
0.2,0.2,"[25, 50]",hellinger,0.3073,3.563478
0.2,0.35,"[25, 25]",hellinger,0.3073,3.27535
0.2,0.35,"[25, 25]","['jm', 'hellinger']",0.3073,8.772149
0.2,0.35,"[25, 50]",hellinger,0.3073,3.943664
0.2,0.0,"[100, 10]",hellinger,0.3072,3.994566
0.2,0.2,"[100, 10]",hellinger,0.3072,3.438995
0.2,0.35,"[100, 10]",hellinger,0.3072,3.362229
0.2,0.0,"[10, 100]","['wasserstein', 'hellinger']",0.307,9.025766
0.2,0.2,"[10, 100]","['wasserstein', 'hellinger']",0.307,8.805913
0.2,0.35,"[10, 100]","['wasserstein', 'hellinger']",0.307,9.062292
0.2,0.0,"[25, 25]","['wasserstein', 'hellinger']",0.3061,8.949073
0.2,0.0,"[10, 100]",hellinger,0.3061,3.456994
0.2,0.2,"[25, 25]","['wasserstein', 'hellinger']",0.3061,9.645741
0.2,0.2,"[10, 100]",hellinger,0.3061,4.344541
0.2,0.35,"[25, 25]","['wasserstein', 'hellinger']",0.3061,8.759005
0.2,0.35,"[10, 100]",hellinger,0.3061,3.389284
0.2,0.0,"[25, 50]","['jm', 'hellinger']",0.3059,8.725602
0.2,0.2,"[25, 50]","['jm', 'hellinger']",0.3059,9.438316
0.2,0.35,"[25, 50]","['jm', 'hellinger']",0.3059,9.629931
0.2,0.5,"[25, 25]","['jm', 'hellinger']",0.305,9.084198
0.2,0.5,"[25, 50]","['jm', 'hellinger']",0.3045,8.875755
0.2,0.5,"[25, 25]","['wasserstein', 'hellinger']",0.3021,9.390593
0.2,0.5,"[25, 50]","['wasserstein', 'hellinger']",0.3021,8.714603
0.2,0.5,"[10, 100]","['jm', 'hellinger']",0.3005,8.790252
0.2,0.5,"[50, 25]","['wasserstein', 'hellinger']",0.2985,8.822563
0.2,0.5,"[50, 50]","['wasserstein', 'hellinger']",0.2972,8.76269
0.3,0.0,"[100, 10]",wasserstein,0.3459,4.122743
0.3,0.2,"[100, 10]",wasserstein,0.3459,4.003034
0.3,0.35,"[100, 10]",wasserstein,0.3459,4.369768
0.3,0.0,"[50, 50]",wasserstein,0.3448,4.004196
0.3,0.0,"[50, 25]",wasserstein,0.3448,4.315574
0.3,0.2,"[50, 50]",wasserstein,0.3448,4.590908
0.3,0.2,"[50, 25]",wasserstein,0.3448,5.046339
0.3,0.35,"[50, 50]",wasserstein,0.3448,4.799971
0.3,0.35,"[50, 25]",wasserstein,0.3448,3.732728
0.3,0.0,"[25, 25]",wasserstein,0.3441,3.950989
0.3,0.0,"[10, 100]",wasserstein,0.3441,4.660511
0.3,0.0,"[25, 50]",wasserstein,0.3441,3.784677
0.3,0.2,"[25, 25]",wasserstein,0.3441,5.024118
0.3,0.2,"[10, 100]",wasserstein,0.3441,4.665558
0.3,0.2,"[25, 50]",wasserstein,0.3441,4.331267
0.3,0.35,"[25, 25]",wasserstein,0.3441,3.845886
0.3,0.35,"[10, 100]",wasserstein,0.3441,3.790772
0.3,0.35,"[25, 50]",wasserstein,0.3441,3.774621
0.3,0.5,"[10, 100]",wasserstein,0.3321,4.099633
0.3,0.5,"[100, 10]",wasserstein,0.3315,4.012433
0.3,0.5,"[25, 25]",wasserstein,0.331,3.900686
0.3,0.5,"[25, 50]",wasserstein,0.331,4.736548
0.3,0.0,"[25, 50]","['wasserstein', 'hellinger']",0.3297,9.450226
0.3,0.2,"[25, 50]","['wasserstein', 'hellinger']",0.3297,10.067731
0.3,0.35,"[25, 50]","['wasserstein', 'hellinger']",0.3297,9.171666
0.3,0.5,"[50, 50]",wasserstein,0.3293,4.156331
0.3,0.5,"[50, 25]",wasserstein,0.3293,3.802669
0.3,0.5,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.3289,9.710013
0.3,0.0,"[25, 25]","['wasserstein', 'hellinger']",0.3281,9.387115
0.3,0.2,"[25, 25]","['wasserstein', 'hellinger']",0.3281,9.183382
0.3,0.35,"[25, 25]","['wasserstein', 'hellinger']",0.3281,9.587748
0.3,0.5,"[10, 100]",jm,0.3281,3.89001
0.3,0.5,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.3276,11.086619
0.3,0.5,"[50, 25]","['wasserstein', 'hellinger']",0.3276,9.76844
0.3,0.5,"[50, 50]","['wasserstein', 'hellinger']",0.3274,9.542599
0.3,0.5,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.3263,10.103031
0.3,0.5,"[25, 50]","['wasserstein', 'hellinger']",0.3262,10.536881
0.3,0.5,"[25, 25]",jm,0.3253,3.664205
0.3,0.5,"[25, 50]",jm,0.3253,4.460403
0.3,0.0,"[50, 50]","['wasserstein', 'hellinger']",0.3251,10.043775
0.3,0.2,"[50, 50]","['wasserstein', 'hellinger']",0.3251,10.527458
0.3,0.35,"[50, 50]","['wasserstein', 'hellinger']",0.3251,9.402178
0.3,0.5,"[25, 25]",hellinger,0.3251,4.084565
0.3,0.5,"[25, 50]",hellinger,0.3251,4.888269
0.3,0.5,"[25, 25]","['wasserstein', 'hellinger']",0.3244,9.459411
0.3,0.5,"[100, 10]",jm,0.3244,3.750746
0.3,0.5,"[50, 50]","['jm', 'hellinger']",0.3244,9.568318
0.3,0.5,"[50, 50]",jm,0.3243,3.918422
0.3,0.5,"[50, 25]",jm,0.3243,3.633219
0.3,0.5,"[50, 25]","['jm', 'hellinger']",0.3243,9.767403
0.3,0.0,"[10, 100]",jm,0.3239,4.411263
0.3,0.2,"[10, 100]",jm,0.3239,3.640049
0.3,0.35,"[10, 100]",jm,0.3239,3.638187
0.3,0.0,"[100, 10]","['wasserstein', 'hellinger']",0.3237,9.541817
0.3,0.2,"[100, 10]","['wasserstein', 'hellinger']",0.3237,10.011157
0.3,0.35,"[100, 10]","['wasserstein', 'hellinger']",0.3237,10.252764
0.3,0.0,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.3233,10.471069
0.3,0.2,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.3233,10.861148
0.3,0.35,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.3233,9.847093
0.3,0.5,"[100, 10]","['wasserstein', 'jm']",0.3231,9.494991
0.3,0.5,"[10, 100]","['wasserstein', 'jm']",0.323,9.951233
0.3,0.5,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.3228,9.928308
0.3,0.5,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.3226,10.204466
0.3,0.0,"[100, 10]","['wasserstein', 'jm']",0.3225,9.476185
0.3,0.2,"[100, 10]","['wasserstein', 'jm']",0.3225,9.862364
0.3,0.35,"[100, 10]","['wasserstein', 'jm']",0.3225,10.162768
0.3,0.0,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.3224,10.612355
0.3,0.2,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.3224,9.834337
0.3,0.35,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.3224,9.869442
0.3,0.5,"[100, 10]",hellinger,0.3224,4.180334
0.3,0.5,"[25, 25]","['jm', 'hellinger']",0.3223,9.526583
0.3,0.5,"[50, 50]",hellinger,0.3223,4.007022
0.3,0.5,"[50, 25]",hellinger,0.3223,4.08919
0.3,0.0,"[50, 50]",jm,0.3221,3.78608
0.3,0.0,"[50, 25]",jm,0.3221,4.060281
0.3,0.2,"[50, 50]",jm,0.3221,4.262106
0.3,0.2,"[50, 25]",jm,0.3221,4.557936
0.3,0.35,"[50, 50]",jm,0.3221,4.457335
0.3,0.35,"[50, 25]",jm,0.3221,3.569144
0.3,0.0,"[50, 50]","['wasserstein', 'jm']",0.3219,9.865034
0.3,0.2,"[50, 50]","['wasserstein', 'jm']",0.3219,10.377223
0.3,0.35,"[50, 50]","['wasserstein', 'jm']",0.3219,9.424983
0.3,0.5,"[10, 100]",hellinger,0.3218,4.307491
0.3,0.0,"[25, 25]",jm,0.3217,3.768251
0.3,0.0,"[25, 50]",jm,0.3217,3.705197
0.3,0.2,"[25, 25]",jm,0.3217,4.66315
0.3,0.2,"[25, 50]",jm,0.3217,4.103432
0.3,0.35,"[25, 25]",jm,0.3217,3.724014
0.3,0.35,"[25, 50]",jm,0.3217,3.622276
0.3,0.0,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.3215,10.150824
