feature_prc,features_elimination_prc,epsilon_factor,dist_functions,accuracy,round_time
0.2,0.0,"[25, 25]",wasserstein,0.296,0.792246
0.2,0.0,"[100, 10]",wasserstein,0.296,0.813384
0.2,0.0,"[50, 50]",wasserstein,0.296,0.779557
0.2,0.0,"[25, 50]",wasserstein,0.296,0.782764
0.2,0.0,"[50, 25]",wasserstein,0.296,0.779997
0.2,0.2,"[25, 25]",wasserstein,0.296,0.794087
0.2,0.2,"[100, 10]",wasserstein,0.296,0.786111
0.2,0.2,"[50, 50]",wasserstein,0.296,0.793576
0.2,0.2,"[25, 50]",wasserstein,0.296,0.788329
0.2,0.2,"[50, 25]",wasserstein,0.296,0.789825
0.2,0.35,"[100, 10]","['wasserstein', 'hellinger']",0.296,6.140144
0.2,0.35,"[50, 50]","['wasserstein', 'hellinger']",0.296,6.102475
0.2,0.35,"[50, 25]","['wasserstein', 'hellinger']",0.296,6.105642
0.2,0.5,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.296,6.464953
0.2,0.5,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.296,6.448206
0.2,0.5,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.296,6.468525
0.2,0.5,"[50, 50]",hellinger,0.295,0.626046
0.2,0.5,"[50, 25]",hellinger,0.295,0.660163
0.2,0.35,"[25, 25]",wasserstein,0.294,0.789575
0.2,0.35,"[100, 10]",wasserstein,0.294,0.795937
0.2,0.35,"[50, 50]",wasserstein,0.294,0.797775
0.2,0.35,"[10, 100]",wasserstein,0.294,0.794201
0.2,0.35,"[25, 50]",wasserstein,0.294,0.792372
0.2,0.35,"[50, 25]",wasserstein,0.294,0.781351
0.2,0.0,"[10, 100]",hellinger,0.293,0.653209
0.2,0.0,"[10, 100]","['jm', 'hellinger']",0.293,6.109125
0.2,0.2,"[10, 100]",hellinger,0.293,0.669055
0.2,0.2,"[10, 100]","['jm', 'hellinger']",0.293,6.182481
0.2,0.5,"[25, 25]",hellinger,0.293,0.636384
0.2,0.5,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.293,6.516827
0.2,0.5,"[25, 50]",hellinger,0.293,0.665924
0.2,0.0,"[25, 25]",jm,0.291,0.651028
0.2,0.0,"[100, 10]",jm,0.291,0.652766
0.2,0.0,"[100, 10]","['wasserstein', 'hellinger']",0.291,6.086793
0.2,0.0,"[50, 50]",jm,0.291,0.661399
0.2,0.0,"[50, 50]","['wasserstein', 'hellinger']",0.291,6.096567
0.2,0.0,"[25, 50]",jm,0.291,0.648624
0.2,0.0,"[50, 25]",jm,0.291,0.681716
0.2,0.0,"[50, 25]","['wasserstein', 'hellinger']",0.291,6.100607
0.2,0.2,"[25, 25]",jm,0.291,0.644164
0.2,0.2,"[100, 10]",jm,0.291,0.649158
0.2,0.2,"[100, 10]","['wasserstein', 'hellinger']",0.291,6.179745
0.2,0.2,"[50, 50]",jm,0.291,0.654877
0.2,0.2,"[50, 50]","['wasserstein', 'hellinger']",0.291,6.119853
0.2,0.2,"[25, 50]",jm,0.291,0.655808
0.2,0.2,"[50, 25]",jm,0.291,0.652738
0.2,0.2,"[50, 25]","['wasserstein', 'hellinger']",0.291,6.156988
0.2,0.35,"[25, 25]",jm,0.291,0.6634
0.2,0.35,"[10, 100]",jm,0.291,0.649178
0.2,0.35,"[25, 50]",jm,0.291,0.655342
0.2,0.5,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.291,6.449441
0.2,0.5,"[100, 10]",hellinger,0.291,0.661437
0.2,0.5,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.291,6.457365
0.2,0.0,"[25, 25]","['jm', 'hellinger']",0.29,6.126196
0.2,0.0,"[25, 50]","['jm', 'hellinger']",0.29,6.108829
0.2,0.2,"[25, 25]","['jm', 'hellinger']",0.29,6.109646
0.2,0.2,"[25, 50]","['jm', 'hellinger']",0.29,6.141727
0.2,0.35,"[25, 25]","['wasserstein', 'jm']",0.288,6.145546
0.2,0.35,"[100, 10]","['wasserstein', 'jm']",0.288,6.152164
0.2,0.35,"[50, 50]","['wasserstein', 'jm']",0.288,6.16611
0.2,0.35,"[10, 100]","['wasserstein', 'jm']",0.288,6.141567
0.2,0.35,"[25, 50]","['wasserstein', 'jm']",0.288,6.154686
0.2,0.35,"[50, 25]","['wasserstein', 'jm']",0.288,6.162642
0.2,0.5,"[10, 100]",jm,0.288,0.664834
0.2,0.0,"[50, 50]","['jm', 'hellinger']",0.286,6.110681
0.2,0.0,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.286,6.458381
0.2,0.0,"[50, 25]","['jm', 'hellinger']",0.286,6.138425
0.2,0.2,"[50, 50]","['jm', 'hellinger']",0.286,6.185213
0.2,0.2,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.286,6.449465
0.2,0.2,"[50, 25]","['jm', 'hellinger']",0.286,6.104616
0.2,0.35,"[25, 25]","['jm', 'hellinger']",0.286,6.132234
0.2,0.35,"[25, 50]","['jm', 'hellinger']",0.286,6.127224
0.2,0.0,"[100, 10]","['wasserstein', 'jm']",0.285,6.10779
0.2,0.0,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.285,6.43952
0.2,0.0,"[50, 50]","['wasserstein', 'jm']",0.285,6.123068
0.2,0.0,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.285,6.433012
0.2,0.0,"[50, 25]","['wasserstein', 'jm']",0.285,6.163329
0.2,0.0,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.285,6.412776
0.2,0.2,"[100, 10]","['wasserstein', 'jm']",0.285,6.11762
0.2,0.2,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.285,6.456994
0.2,0.2,"[50, 50]","['wasserstein', 'jm']",0.285,6.122557
0.2,0.2,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.285,6.450945
0.2,0.2,"[50, 25]","['wasserstein', 'jm']",0.285,6.130804
0.2,0.2,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.285,6.439015
0.2,0.35,"[10, 100]","['jm', 'hellinger']",0.285,6.136821
0.2,0.0,"[100, 10]",hellinger,0.284,0.630911
0.2,0.0,"[100, 10]","['jm', 'hellinger']",0.284,6.116815
0.2,0.2,"[100, 10]",hellinger,0.284,0.648668
0.2,0.2,"[100, 10]","['jm', 'hellinger']",0.284,6.102599
0.2,0.0,"[25, 25]",hellinger,0.283,0.635384
0.2,0.0,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.283,6.419194
0.2,0.0,"[25, 50]",hellinger,0.283,0.643374
0.2,0.0,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.283,6.448477
0.2,0.2,"[25, 25]",hellinger,0.283,0.62895
0.2,0.2,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.283,6.459532
0.2,0.2,"[25, 50]",hellinger,0.283,0.640484
0.2,0.2,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.283,6.447499
0.2,0.35,"[50, 50]","['jm', 'hellinger']",0.283,6.117827
0.2,0.35,"[50, 25]","['jm', 'hellinger']",0.283,6.151756
0.2,0.0,"[25, 25]","['wasserstein', 'jm']",0.281,6.112837
0.2,0.0,"[50, 50]",hellinger,0.281,0.65564
0.2,0.0,"[10, 100]","['wasserstein', 'jm']",0.281,6.146809
0.2,0.0,"[25, 50]","['wasserstein', 'jm']",0.281,6.133995
0.2,0.0,"[50, 25]",hellinger,0.281,0.631666
0.2,0.2,"[25, 25]","['wasserstein', 'jm']",0.281,6.122208
0.2,0.2,"[50, 50]",hellinger,0.281,0.636163
0.2,0.2,"[10, 100]","['wasserstein', 'jm']",0.281,6.153035
0.2,0.2,"[25, 50]","['wasserstein', 'jm']",0.281,6.154907
0.2,0.2,"[50, 25]",hellinger,0.281,0.66599
0.2,0.35,"[100, 10]","['jm', 'hellinger']",0.28,6.133653
0.2,0.5,"[10, 100]",hellinger,0.275,0.647893
0.2,0.35,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.268,6.457735
0.2,0.35,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.268,6.417107
0.2,0.35,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.268,6.44445
0.2,0.35,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.268,6.444431
0.2,0.35,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.268,6.419461
0.2,0.35,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.263,6.443863
0.3,0.5,"[100, 10]",hellinger,0.398,0.64514
0.3,0.35,"[25, 25]","['wasserstein', 'jm']",0.396,6.200962
0.3,0.35,"[100, 10]","['wasserstein', 'jm']",0.396,6.172217
0.3,0.35,"[50, 50]","['wasserstein', 'jm']",0.396,6.168228
0.3,0.35,"[25, 50]","['wasserstein', 'jm']",0.396,6.156369
0.3,0.35,"[50, 25]","['wasserstein', 'jm']",0.396,6.170877
0.3,0.35,"[10, 100]",jm,0.395,0.657615
0.3,0.5,"[25, 25]",jm,0.395,0.649584
0.3,0.5,"[100, 10]",jm,0.395,0.650576
0.3,0.5,"[50, 50]",jm,0.395,0.663499
0.3,0.5,"[10, 100]",jm,0.395,0.652639
0.3,0.5,"[25, 50]",jm,0.395,0.660202
0.3,0.5,"[50, 25]",jm,0.395,0.676246
0.3,0.0,"[50, 50]",hellinger,0.394,0.628871
0.3,0.0,"[50, 25]",hellinger,0.394,0.640014
0.3,0.2,"[50, 50]",hellinger,0.394,0.632872
0.3,0.2,"[50, 25]",hellinger,0.394,0.64899
0.3,0.5,"[25, 25]",hellinger,0.394,0.6402
0.3,0.5,"[25, 50]",hellinger,0.394,0.641307
0.3,0.35,"[10, 100]","['wasserstein', 'jm']",0.393,6.155228
0.3,0.0,"[100, 10]",hellinger,0.392,0.6304
0.3,0.2,"[100, 10]",hellinger,0.392,0.654218
0.3,0.35,"[25, 25]",jm,0.39,0.655438
0.3,0.35,"[100, 10]",jm,0.39,0.651899
0.3,0.35,"[50, 50]",jm,0.39,0.653952
0.3,0.35,"[25, 50]",jm,0.39,0.653185
0.3,0.35,"[50, 25]",jm,0.39,0.654516
0.3,0.0,"[25, 25]","['wasserstein', 'jm']",0.388,6.132048
0.3,0.0,"[50, 50]","['wasserstein', 'jm']",0.388,6.164863
0.3,0.0,"[25, 50]","['wasserstein', 'jm']",0.388,6.12575
0.3,0.0,"[50, 25]","['wasserstein', 'jm']",0.388,6.17316
0.3,0.2,"[25, 25]","['wasserstein', 'jm']",0.388,6.169692
0.3,0.2,"[50, 50]","['wasserstein', 'jm']",0.388,6.155423
0.3,0.2,"[25, 50]","['wasserstein', 'jm']",0.388,6.234468
0.3,0.2,"[50, 25]","['wasserstein', 'jm']",0.388,6.136293
0.3,0.0,"[25, 25]",wasserstein,0.387,0.788433
0.3,0.0,"[100, 10]",wasserstein,0.387,0.792058
0.3,0.0,"[50, 50]",wasserstein,0.387,0.801211
0.3,0.0,"[25, 50]",wasserstein,0.387,0.804057
0.3,0.0,"[50, 25]",wasserstein,0.387,0.792837
0.3,0.2,"[25, 25]",wasserstein,0.387,0.793734
0.3,0.2,"[100, 10]",wasserstein,0.387,0.795492
0.3,0.2,"[50, 50]",wasserstein,0.387,0.796442
0.3,0.2,"[25, 50]",wasserstein,0.387,0.800495
0.3,0.2,"[50, 25]",wasserstein,0.387,0.79032
0.3,0.5,"[50, 50]",hellinger,0.387,0.646235
0.3,0.5,"[50, 25]",hellinger,0.387,0.629563
0.3,0.0,"[10, 100]","['wasserstein', 'jm']",0.385,6.148777
0.3,0.2,"[10, 100]","['wasserstein', 'jm']",0.385,6.179402
0.3,0.5,"[25, 25]","['wasserstein', 'jm']",0.383,6.183631
0.3,0.5,"[10, 100]","['wasserstein', 'jm']",0.383,6.170999
0.3,0.5,"[25, 50]","['wasserstein', 'jm']",0.383,6.198574
0.3,0.0,"[10, 100]",jm,0.382,0.642666
0.3,0.2,"[10, 100]",jm,0.382,0.65574
0.3,0.5,"[100, 10]","['wasserstein', 'jm']",0.382,6.167146
0.3,0.5,"[50, 50]","['wasserstein', 'jm']",0.382,6.166237
0.3,0.5,"[10, 100]",hellinger,0.382,0.64375
0.3,0.5,"[50, 25]","['wasserstein', 'jm']",0.382,6.174792
0.3,0.0,"[100, 10]","['wasserstein', 'jm']",0.381,6.172403
0.3,0.0,"[10, 100]",wasserstein,0.381,0.785195
0.3,0.2,"[100, 10]","['wasserstein', 'jm']",0.381,6.115042
0.3,0.2,"[10, 100]",wasserstein,0.381,0.798198
0.3,0.5,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.381,6.478736
0.3,0.35,"[100, 10]","['wasserstein', 'hellinger']",0.38,6.170855
0.3,0.35,"[50, 50]","['wasserstein', 'hellinger']",0.38,6.128142
0.3,0.35,"[50, 25]","['wasserstein', 'hellinger']",0.38,6.133328
0.3,0.35,"[100, 10]",hellinger,0.379,0.633748
0.3,0.5,"[25, 25]",wasserstein,0.378,0.798985
0.3,0.5,"[100, 10]",wasserstein,0.378,0.791066
0.3,0.5,"[50, 50]",wasserstein,0.378,0.802343
0.3,0.5,"[10, 100]",wasserstein,0.378,0.782324
0.3,0.5,"[25, 50]",wasserstein,0.378,0.78957
0.3,0.5,"[50, 25]",wasserstein,0.378,0.788255
0.3,0.35,"[25, 25]","['wasserstein', 'hellinger']",0.377,6.161639
0.3,0.35,"[25, 50]","['wasserstein', 'hellinger']",0.377,6.179413
0.3,0.5,"[100, 10]","['wasserstein', 'hellinger']",0.376,6.168051
0.3,0.5,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.376,6.4911
0.3,0.5,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.376,6.489969
0.3,0.0,"[25, 25]",jm,0.374,0.650766
0.3,0.0,"[100, 10]","['wasserstein', 'hellinger']",0.374,6.129027
0.3,0.0,"[25, 50]",jm,0.374,0.655474
0.3,0.2,"[25, 25]",jm,0.374,0.647807
0.3,0.2,"[100, 10]","['wasserstein', 'hellinger']",0.374,6.184037
0.3,0.2,"[25, 50]",jm,0.374,0.654603
0.3,0.35,"[25, 25]",wasserstein,0.374,0.803006
0.3,0.35,"[100, 10]",wasserstein,0.374,0.784442
0.3,0.35,"[50, 50]",wasserstein,0.374,0.791341
0.3,0.35,"[25, 50]",wasserstein,0.374,0.786886
0.3,0.35,"[50, 25]",wasserstein,0.374,0.779206
0.3,0.5,"[25, 25]","['wasserstein', 'hellinger']",0.372,6.150378
0.3,0.5,"[50, 50]","['wasserstein', 'hellinger']",0.372,6.191664
0.3,0.5,"[25, 50]","['wasserstein', 'hellinger']",0.372,6.142741
0.3,0.5,"[50, 25]","['wasserstein', 'hellinger']",0.372,6.153411
0.3,0.35,"[10, 100]","['wasserstein', 'hellinger']",0.371,6.137968
0.3,0.0,"[100, 10]",jm,0.37,0.649922
0.3,0.0,"[50, 50]",jm,0.37,0.657166
0.3,0.0,"[50, 25]",jm,0.37,0.654324
0.3,0.2,"[100, 10]",jm,0.37,0.658124
0.3,0.2,"[50, 50]",jm,0.37,0.651924
0.3,0.2,"[50, 25]",jm,0.37,0.653374
0.3,0.35,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.37,6.475384
0.3,0.35,"[50, 50]",hellinger,0.37,0.637459
0.3,0.35,"[50, 50]","['jm', 'hellinger']",0.37,6.14941
0.3,0.35,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.37,6.480897
0.3,0.35,"[50, 25]",hellinger,0.37,0.640978
0.3,0.35,"[50, 25]","['jm', 'hellinger']",0.37,6.161049
0.3,0.35,"[25, 25]",hellinger,0.367,0.626365
0.3,0.35,"[100, 10]","['jm', 'hellinger']",0.367,6.162188
0.3,0.35,"[25, 50]",hellinger,0.367,0.631592
0.3,0.35,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.367,6.461898
0.3,0.35,"[10, 100]",wasserstein,0.366,0.785645
0.3,0.0,"[10, 100]","['wasserstein', 'hellinger']",0.365,6.166246
0.3,0.2,"[10, 100]","['wasserstein', 'hellinger']",0.365,6.13742
0.3,0.35,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.365,6.48264
0.3,0.35,"[25, 50]","['jm', 'hellinger']",0.365,6.128331
0.3,0.35,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.365,6.481838
0.3,0.5,"[10, 100]","['wasserstein', 'hellinger']",0.364,6.143018
0.3,0.0,"[25, 50]","['wasserstein', 'hellinger']",0.363,6.145775
0.3,0.2,"[25, 50]","['wasserstein', 'hellinger']",0.363,6.135162
0.3,0.0,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.362,6.460835
0.3,0.0,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.362,6.534713
0.3,0.2,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.362,6.431609
0.3,0.2,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.362,6.44553
0.3,0.35,"[25, 25]","['jm', 'hellinger']",0.362,6.150038
0.3,0.35,"[10, 100]",hellinger,0.362,0.659761
0.3,0.5,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.362,6.48216
0.3,0.5,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.362,6.477395
0.3,0.0,"[25, 25]","['wasserstein', 'hellinger']",0.361,6.123599
0.3,0.0,"[25, 25]","['jm', 'hellinger']",0.361,6.152676
0.3,0.0,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.361,6.445285
0.3,0.0,"[10, 100]",hellinger,0.361,0.645786
0.3,0.0,"[25, 50]","['jm', 'hellinger']",0.361,6.103658
0.3,0.2,"[25, 25]","['wasserstein', 'hellinger']",0.361,6.129783
0.3,0.2,"[25, 25]","['jm', 'hellinger']",0.361,6.133078
0.3,0.2,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.361,6.482292
0.3,0.2,"[10, 100]",hellinger,0.361,0.625645
0.3,0.2,"[25, 50]","['jm', 'hellinger']",0.361,6.149137
0.3,0.0,"[25, 25]",hellinger,0.36,0.630348
0.3,0.0,"[100, 10]","['jm', 'hellinger']",0.36,6.164401
0.3,0.0,"[50, 50]","['wasserstein', 'hellinger']",0.36,6.125266
0.3,0.0,"[25, 50]",hellinger,0.36,0.637619
0.3,0.0,"[50, 25]","['wasserstein', 'hellinger']",0.36,6.132539
0.3,0.2,"[25, 25]",hellinger,0.36,0.627206
0.3,0.2,"[100, 10]","['jm', 'hellinger']",0.36,6.151101
0.3,0.2,"[50, 50]","['wasserstein', 'hellinger']",0.36,6.152433
0.3,0.2,"[25, 50]",hellinger,0.36,0.633541
0.3,0.2,"[50, 25]","['wasserstein', 'hellinger']",0.36,6.178032
0.3,0.35,"[10, 100]","['jm', 'hellinger']",0.356,6.147501
0.3,0.35,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.356,6.449804
0.3,0.0,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.354,6.474145
0.3,0.0,"[10, 100]","['jm', 'hellinger']",0.354,6.108433
0.3,0.0,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.354,6.474513
0.3,0.2,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.354,6.464259
0.3,0.2,"[10, 100]","['jm', 'hellinger']",0.354,6.172642
0.3,0.2,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.354,6.474878
0.3,0.0,"[50, 50]","['jm', 'hellinger']",0.353,6.125113
0.3,0.0,"[50, 25]","['jm', 'hellinger']",0.353,6.16016
0.3,0.2,"[50, 50]","['jm', 'hellinger']",0.353,6.127691
0.3,0.2,"[50, 25]","['jm', 'hellinger']",0.353,6.137674
0.3,0.0,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.352,6.438617
0.3,0.2,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.352,6.443201
0.3,0.5,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.351,6.483997
0.3,0.5,"[50, 25]","['jm', 'hellinger']",0.333,6.181278
0.3,0.5,"[50, 50]","['jm', 'hellinger']",0.331,6.159019
0.3,0.5,"[100, 10]","['jm', 'hellinger']",0.33,6.148158
0.3,0.5,"[25, 25]","['jm', 'hellinger']",0.329,6.159527
0.3,0.5,"[25, 50]","['jm', 'hellinger']",0.329,6.18756
0.3,0.5,"[10, 100]","['jm', 'hellinger']",0.328,6.14696
0.5,0.0,"[10, 100]","['jm', 'hellinger']",0.493,6.218766
0.5,0.2,"[10, 100]","['jm', 'hellinger']",0.493,6.207598
0.5,0.35,"[10, 100]","['jm', 'hellinger']",0.493,6.270469
0.5,0.5,"[10, 100]","['jm', 'hellinger']",0.493,6.277088
0.5,0.0,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.491,6.557909
0.5,0.2,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.491,6.554962
0.5,0.35,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.491,6.555325
0.5,0.5,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.491,6.566847
0.5,0.0,"[25, 25]",hellinger,0.489,0.695851
0.5,0.0,"[25, 50]",hellinger,0.489,0.698318
0.5,0.2,"[25, 25]",hellinger,0.489,0.690313
0.5,0.2,"[25, 50]",hellinger,0.489,0.700101
0.5,0.35,"[25, 25]",hellinger,0.489,0.694786
0.5,0.35,"[25, 50]",hellinger,0.489,0.685488
0.5,0.5,"[25, 25]",hellinger,0.489,0.701307
0.5,0.5,"[25, 50]",hellinger,0.489,0.699005
0.5,0.0,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.488,6.550307
0.5,0.0,"[10, 100]","['wasserstein', 'hellinger']",0.488,6.209005
0.5,0.0,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.488,6.566312
0.5,0.2,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.488,6.533529
0.5,0.2,"[10, 100]","['wasserstein', 'hellinger']",0.488,6.280365
0.5,0.2,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.488,6.571511
0.5,0.35,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.488,6.541092
0.5,0.35,"[10, 100]","['wasserstein', 'hellinger']",0.488,6.221576
0.5,0.35,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.488,6.59748
0.5,0.5,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.488,6.568937
0.5,0.5,"[10, 100]","['wasserstein', 'hellinger']",0.488,6.280018
0.5,0.5,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.488,6.603424
0.5,0.0,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.485,6.557864
0.5,0.0,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.485,6.555303
0.5,0.2,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.485,6.515421
0.5,0.2,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.485,6.541195
0.5,0.35,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.485,6.598953
0.5,0.35,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.485,6.577306
0.5,0.5,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.485,6.56072
0.5,0.5,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.485,6.612298
0.5,0.0,"[100, 10]",hellinger,0.483,0.694372
0.5,0.2,"[100, 10]",hellinger,0.483,0.691448
0.5,0.35,"[100, 10]",hellinger,0.483,0.691482
0.5,0.5,"[100, 10]",hellinger,0.483,0.711255
0.5,0.0,"[25, 25]","['wasserstein', 'jm']",0.482,6.216242
0.5,0.0,"[100, 10]",jm,0.482,0.715516
0.5,0.0,"[100, 10]","['wasserstein', 'jm']",0.482,6.247031
0.5,0.0,"[50, 50]",jm,0.482,0.708984
0.5,0.0,"[50, 50]","['wasserstein', 'jm']",0.482,6.243262
0.5,0.0,"[50, 50]","['jm', 'hellinger']",0.482,6.233911
0.5,0.0,"[10, 100]","['wasserstein', 'jm']",0.482,6.283651
0.5,0.0,"[25, 50]","['wasserstein', 'jm']",0.482,6.260287
0.5,0.0,"[50, 25]",jm,0.482,0.701662
0.5,0.0,"[50, 25]","['wasserstein', 'jm']",0.482,6.248902
0.5,0.0,"[50, 25]","['jm', 'hellinger']",0.482,6.23498
0.5,0.2,"[25, 25]","['wasserstein', 'jm']",0.482,6.246583
0.5,0.2,"[100, 10]",jm,0.482,0.712516
0.5,0.2,"[100, 10]","['wasserstein', 'jm']",0.482,6.247876
0.5,0.2,"[50, 50]",jm,0.482,0.710089
0.5,0.2,"[50, 50]","['wasserstein', 'jm']",0.482,6.250808
0.5,0.2,"[50, 50]","['jm', 'hellinger']",0.482,6.230929
0.5,0.2,"[10, 100]","['wasserstein', 'jm']",0.482,6.210866
0.5,0.2,"[25, 50]","['wasserstein', 'jm']",0.482,6.264987
0.5,0.2,"[50, 25]",jm,0.482,0.716135
0.5,0.2,"[50, 25]","['wasserstein', 'jm']",0.482,6.219855
0.5,0.2,"[50, 25]","['jm', 'hellinger']",0.482,6.252595
0.5,0.35,"[25, 25]","['wasserstein', 'jm']",0.482,6.260562
0.5,0.35,"[100, 10]",jm,0.482,0.714849
0.5,0.35,"[100, 10]","['wasserstein', 'jm']",0.482,6.253958
0.5,0.35,"[50, 50]",jm,0.482,0.717905
0.5,0.35,"[50, 50]","['wasserstein', 'jm']",0.482,6.261266
0.5,0.35,"[50, 50]","['jm', 'hellinger']",0.482,6.258728
0.5,0.35,"[10, 100]","['wasserstein', 'jm']",0.482,6.229438
0.5,0.35,"[25, 50]","['wasserstein', 'jm']",0.482,6.24387
0.5,0.35,"[50, 25]",jm,0.482,0.735263
0.5,0.35,"[50, 25]","['wasserstein', 'jm']",0.482,6.38884
0.5,0.35,"[50, 25]","['jm', 'hellinger']",0.482,6.293761
0.5,0.5,"[25, 25]","['wasserstein', 'jm']",0.482,6.295708
0.5,0.5,"[100, 10]",jm,0.482,0.708691
0.5,0.5,"[100, 10]","['wasserstein', 'jm']",0.482,6.261471
0.5,0.5,"[50, 50]",jm,0.482,0.714756
0.5,0.5,"[50, 50]","['wasserstein', 'jm']",0.482,6.235448
0.5,0.5,"[50, 50]","['jm', 'hellinger']",0.482,6.260559
0.5,0.5,"[10, 100]","['wasserstein', 'jm']",0.482,6.261076
0.5,0.5,"[25, 50]","['wasserstein', 'jm']",0.482,6.267735
0.5,0.5,"[50, 25]",jm,0.482,0.708281
0.5,0.5,"[50, 25]","['wasserstein', 'jm']",0.482,6.26751
0.5,0.5,"[50, 25]","['jm', 'hellinger']",0.482,6.249437
0.5,0.0,"[25, 25]",wasserstein,0.481,0.848745
0.5,0.0,"[100, 10]",wasserstein,0.481,0.857396
0.5,0.0,"[50, 50]",wasserstein,0.481,0.869634
0.5,0.0,"[10, 100]",wasserstein,0.481,0.843091
0.5,0.0,"[25, 50]",wasserstein,0.481,0.867541
0.5,0.0,"[50, 25]",wasserstein,0.481,0.84444
0.5,0.2,"[25, 25]",wasserstein,0.481,0.854771
0.5,0.2,"[100, 10]",wasserstein,0.481,0.853842
0.5,0.2,"[50, 50]",wasserstein,0.481,0.843857
0.5,0.2,"[10, 100]",wasserstein,0.481,0.857041
0.5,0.2,"[25, 50]",wasserstein,0.481,0.856562
0.5,0.2,"[50, 25]",wasserstein,0.481,0.852652
0.5,0.35,"[25, 25]",wasserstein,0.481,0.882367
0.5,0.35,"[100, 10]",wasserstein,0.481,0.829036
0.5,0.35,"[50, 50]",wasserstein,0.481,0.850819
0.5,0.35,"[10, 100]",wasserstein,0.481,0.855787
0.5,0.35,"[25, 50]",wasserstein,0.481,0.853011
0.5,0.35,"[50, 25]",wasserstein,0.481,0.851638
0.5,0.5,"[25, 25]",wasserstein,0.481,0.84991
0.5,0.5,"[100, 10]",wasserstein,0.481,0.847258
0.5,0.5,"[50, 50]",wasserstein,0.481,0.854126
